,step,date,balance,shares_held,total_shares_sold,cost_basis,total_sales_value,net_worth,max_net_worth,cur_reward,cur_action,profit
944,4023,2013-12-30,4873.2772306278775,14,447,32.54309731232315,14575.353032288154,5329.10223222392,5438.5024061501645,200.92971118540504,[1.099  0.1816],199.1022322239196
945,4024,2013-12-31,4873.2772306278775,14,447,32.54309731232315,14575.353032288154,5327.9384125677725,5438.5024061501645,199.8065021728465,[2.15   0.0923],197.9384125677725
946,4025,2014-01-02,4873.2772306278775,14,447,32.54309731232315,14575.353032288154,5329.6212006446185,5438.5024061501645,201.52990089328108,[2.861  0.4082],199.6212006446185
947,4026,2014-01-03,4840.799057928642,15,447,32.53876900478402,14575.353032288154,5327.971648417185,5438.5024061501645,199.90796804035642,[0.000825 0.009575],197.97164841718495
948,4027,2014-01-06,4905.428522779371,13,449,32.53876900478402,14639.982497138884,5325.520044309113,5438.5024061501645,197.52309428924747,[1.863  0.1476],195.52004430911256
949,4028,2014-01-07,4905.428522779371,13,449,32.53876900478402,14639.982497138884,5321.988022811062,5438.5024061501645,194.03195136222044,[2.8    0.4375],191.98802281106236
950,4029,2014-01-08,4905.428522779371,13,449,32.53876900478402,14639.982497138884,5317.47106010103,5438.5024061501645,189.55586722321138,[0.001096   0.00085145],187.47106010103016
951,4030,2014-01-09,3002.2578963266383,74,449,31.434792209661147,14639.982497138884,5311.022262843067,5438.5024061501645,182.32324126480898,[0.773  0.3948],181.02226284306744
952,4031,2014-01-10,3002.2578963266383,74,449,31.434792209661147,14639.982497138884,5308.5581457683475,5438.5024061501645,179.88414300589173,[2.852  0.0929],178.55814576834746
953,4032,2014-01-13,3002.2578963266383,74,449,31.434792209661147,14639.982497138884,5322.685235776381,5438.5024061501645,194.03625182972797,[0.00112837 0.00082987],192.68523577638098
954,4033,2014-01-14,1907.0673940960398,109,449,31.388670878399296,14639.982497138884,5317.803529614189,5438.5024061501645,188.6776021698162,[0.06537 0.3706 ],187.80352961418885
955,4034,2014-01-15,1907.0673940960398,109,449,31.388670878399296,14639.982497138884,5248.069483611762,5438.5024061501645,118.9594483956733,[2.77 0.92],118.06948361176183
956,4035,2014-01-16,3631.6118558059216,55,503,31.388670878399296,16364.526958848766,5388.0923260659865,5438.5024061501645,259.8173416974943,[1.534 0.5  ],258.0923260659865
957,4036,2014-01-17,1037.440529078527,136,503,31.768736948818795,16364.526958848766,5393.086213460325,5438.5024061501645,263.5876430493795,[0.9097 0.7197],263.08621346032487
958,4037,2014-01-21,1037.440529078527,136,503,31.768736948818795,16364.526958848766,5367.9245099307645,5438.5024061501645,238.43458485756148,[2.078  0.1459],237.92450993076454
959,4038,2014-01-22,1037.440529078527,136,503,31.768736948818795,16364.526958848766,5358.005236866378,5438.5024061501645,228.52395713091752,[2.883   0.07336],228.00523686637825
960,4039,2014-01-23,1037.440529078527,136,503,31.768736948818795,16364.526958848766,5323.279893667901,5438.5024061501645,193.80725927018258,[2.115 0.794],193.27989366790098
961,4040,2014-01-24,1257.4414461888678,129,510,31.768736948818795,16584.527875959106,5311.744061508002,5438.5024061501645,182.39373958853315,[1.592   0.05417],181.74406150800223
962,4041,2014-01-27,3701.9024249236363,54,585,31.768736948818795,19028.988854693875,5461.9143296126695,5461.9143296126695,333.8578283857544,[1.556  0.5854],331.91432961266946
963,4042,2014-01-28,4877.0096964271615,17,622,31.768736948818795,20204.0961261974,5416.9238481990515,5461.9143296126695,289.524920037146,[1.141 0.7  ],286.92384819905146
